,hotel_id,price,stock,city,date,language,mobile,avatar_id,name
0,786,219,46,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
1,786,219,46,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
2,399,170,29,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
3,399,170,29,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
4,341,105,19,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
5,341,105,19,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
6,642,72,16,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
7,642,72,16,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
8,361,156,20,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
9,361,156,20,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
10,46,247,37,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
11,46,247,37,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
12,769,77,10,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
13,769,77,10,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
14,213,94,0,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
15,213,94,0,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
16,840,103,27,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
17,840,103,27,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
18,694,132,11,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
19,694,132,11,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
20,156,70,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
21,156,70,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
22,668,104,17,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
23,668,104,17,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
24,934,71,16,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
25,934,71,16,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
26,260,101,28,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
27,260,101,28,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
28,232,73,10,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
29,232,73,10,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
30,641,102,20,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
31,641,102,20,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
32,906,136,2,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
33,906,136,2,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
34,650,73,11,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
35,650,73,11,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
36,386,100,10,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
37,386,100,10,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
38,316,151,45,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
39,316,151,45,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
40,151,227,65,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
41,151,227,65,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
42,170,128,40,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
43,170,128,40,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
44,671,135,18,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
45,671,135,18,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
46,725,182,27,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
47,725,182,27,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
48,816,80,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
49,816,80,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
50,929,259,32,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
51,929,259,32,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
52,440,107,21,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
53,440,107,21,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
54,38,94,14,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
55,38,94,14,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
56,586,153,37,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
57,586,153,37,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
58,773,81,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
59,773,81,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
60,42,172,33,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
61,42,172,33,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
62,380,74,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
63,380,74,8,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
64,932,130,19,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
65,932,130,19,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
66,681,143,20,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
67,681,143,20,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
68,330,236,42,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
69,330,236,42,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
70,796,130,29,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
71,796,130,29,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
72,321,252,41,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
73,321,252,41,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
74,781,69,0,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
75,781,69,0,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
76,496,64,31,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
77,496,64,31,rome,21,romanian,1,300211,avatar_d_portuguese_price_mean_villes_date_12
