,hotel_id,price,stock,city,date,language,mobile,avatar_id,name
0,248,250,10,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
1,825,187,13,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
2,199,228,0,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
3,903,89,0,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
4,602,115,4,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
5,522,171,5,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
6,188,85,15,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
7,359,141,9,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
8,477,84,2,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
9,207,164,0,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
10,735,155,5,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
11,963,135,7,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
12,56,246,15,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
13,937,224,10,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
14,684,85,3,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
15,885,170,18,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
16,579,85,2,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
17,65,161,1,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
18,656,121,8,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
19,708,187,12,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
20,634,87,0,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
21,526,357,18,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
22,412,265,87,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
23,254,164,0,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
24,130,260,13,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
25,29,262,9,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
26,863,365,13,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
27,584,380,13,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
28,484,137,10,paris,12,romanian,0,191007,avatar_d_romanian_plusieurs_villes
